,index,photo_id,business_id,caption,label,label_name
218,218,21ryS15aQW9G9Ltci4HDqQ,FYDP6p5G9ZcI4UW7inh88A,,0,drink
219,219,8EJA0aZlANZQIWh0_IiWcQ,48UX4Sx-4Nc-uFhVKw7ZrA,,0,drink
220,220,8CcumjN1q2UqcsoU9H0-FA,mHNeiISW4ZwTaq1zxcqnvQ,,0,drink
221,221,9Khg7fWgzBR01CfglDY6Pw,3sDDN-p_35jE6EDGaGG3Jg,,0,drink
222,222,9rnj-wZ5Vgqn3Ue-tp68Yg,yaWQTd2T9vXNJaw3jiSrIw,,0,drink
223,223,uF9hV14-jx1rS7um1ZkYeg,OBXRVCn2y-bGdFYOPy1qNA,,0,drink
224,224,i4IilV-i3MpZMmvzorubFA,u2bjOL1sLW7zXAaXgTVQpg,,0,drink
225,225,X8uataZrptSdBFaaI22jmg,OUzfOoeRg_OY4MChz7VguA,Amuse bouche,0,drink
226,226,8YA0ADPxFP6_Uf1wY3dRUg,yD2tSn4Nu6p8OpJCxvz7aw,,0,drink
227,227,4_DhStHLogThkp2jDvPEGw,AK1aV2fYEep0fjtTXil_yg,,0,drink
228,228,lb7tm_lz1UAgH4C_mM3C5Q,udi4Z-QBL_Ht8r52WSb5fg,,0,drink
229,229,ulmVPW-u5FBKcAHVcuZiTw,v_1d4aNN7bjiQ7aF3S0hgA,Their house IPA brewers in the back,0,drink
230,230,JFVoJLJCQ9uH2wt0mKmVKQ,_8vtC2Jo29HZwyNhQ3PWrg,drink,0,drink
231,231,kksxa0-pyCz8LJNhpW51rA,VPaykN6T3lY3U1Hlxf1ZMQ,Strange Days cocktail,0,drink
232,232,68t03mADS1r64XVrg_gPkQ,LIyGD5lZbmZ8EYY60OR5tg,Affogato (no flash),0,drink
233,233,4XjpC1L1FeYgEoKBx-5Ayw,FWpmpjEHvkaSpzdBOSy6Xw,"A non-alcoholic ""surprise"" from the bartender. A tart\, bubbly\, and refreshing delight - I loved the ginger on top.",0,drink
234,234,QPZ_q2alNtJh6B6vNJqQZQ,o_L9Ss4boqq6ZEF9xeSH6Q,,0,drink
235,235,1ctVZfoL66_RCPdzDeIq9Q,AGR_kBvN__I7aTl0rBywAg,Melon madness,0,drink
236,236,xp5ywABQMiqC5SQbm68DeQ,IivZPgN7tqXWj04DL45PsQ,Beneath the Boughs cocktail,0,drink
237,237,0HADHKyZQgIh5dnEQBhpVw,G7iw9QSWBMyB05yvq-xs4Q,Lychee Sake and grapefruit mojito,0,drink
238,238,Ikx80_ZMhP6siyTQMYrhWA,IzeMg42JWwpPsnipk6zI3w,Enjoying bottomless mimosas,0,drink
239,239,vWTRI8z_suOxH0I03G7w0Q,JEPZYke0lYvg3HECBbXTCg,Ballast Point,0,drink
240,240,_7fox_oSjIbuCDtzOcAzQA,Un6u2cECyV4nZb_HGZ-uTA,Raspberry jam on the table ~yum yum,0,drink
241,241,xgVcXieBtt43wg-O83s0tg,gGvNgShksetPoimyKV8I9Q,Blueberry lemon drop martini,0,drink
242,242,-ZNYvjegsoiVvDyeuicNFg,i7uqwDtHcKdUpAZM1it8Iw,Tower & Rose! Our Dark Farmhouse Ale. Grab a bottle of our Best Florida Beer silver medal winning brew in the Hourglass brewery today!,0,drink
243,243,VALLZ8DRsW0C5rbOBjZ7CQ,4lSrF9sk2r0y0TTHEax8BQ,Milk Tea with Wild Rice,0,drink
244,244,qtKPlZTl8Dgz2otC6Q2LMw,YaUGYnfBjq1V-sI0BSokSQ,Cappuccino and Nuss Nuss. Yummy!!,0,drink
245,245,jDifam_GR2x1bdtb8Oca3w,bul_5Ahk_QYLUAJ4Od27jg,Hot chocolate,0,drink
246,246,nr-IIZKVRVv5fLf7TBkMCw,MGI_u1CZ6e4GUdqesRydig,Rose all day cocktail,0,drink
247,247,xpCmGnq5ZFM9pfKy6YpE9g,8oUah0lL7tJlEzdvHj7pQw,,0,drink
248,248,dsA9IWTnG4s-T0K1o_tvpA,YPMMkUSAvZX4K-JsUbREyQ,,0,drink
249,249,Be5oPuV_S4RiIHUw4fHGyA,umkdCj0WVupRcV0W5lTuwQ,Nice,0,drink
250,250,-eQlu8d5h0KrtEclx_SFiQ,YqpHUZ07EjtolwFENay8vg,Oreo Milkshake in the front row,0,drink
251,251,rxf5jF32E0ep8RAldHb1dQ,tJj3EJKMJGQWElCPQ_5acA,,0,drink
252,252,Z_wTthd4_YCXz-MyJMoPuQ,xeWf6BMFxWMa2CmMFIs67w,,0,drink
253,253,9vG81EAekvso3OJ-M3aDnA,7qSjRrEf64ySrVc19bgofw,Cantaloupe martini With a hint of spice,0,drink
254,254,j5VFsCrAhZz5GbwT8maSRg,NGqQV2Mh2T3rbjqC2s5xag,Hoarding for Irma,0,drink
255,255,2Lr_YbtMmlSun8enX5AQ-Q,Pl_BSZM-dS1R9v29H0hV_Q,Japanese Cocktails - Yuki Ringo (Snow White) & Ume No Mai (Plum Twirl),0,drink
256,256,9wxYGI308V89Kqm9-QBkFA,zMNHQJM-9mN5gU_MsIA8qQ,,0,drink
257,257,OMg7vfVLqc3DCOE3lgBZ-g,HwwEEOTZoBXU8NtE961H7w,Chilled Pear Cider & Kale Tonic,0,drink
258,258,RNZrHmIwtlslAUSe0FCT3g,2uiFavCGvjlqDSkl1cIZPw,Margarita,0,drink
259,259,WYTcbkYlX2jA39BokSrboA,Jllw9aE3QG1739MSzUZesA,Roadmap menu,0,drink
260,260,FlQakZ8CobWK9xTty5lDSg,ERoYrBHNmTEEChY3RGaOGQ,Hibiscus blueberry tea with honey,0,drink
261,261,nKp513siYJIIMGRIOG0j4g,qhkCH5vh6Zfc-oDvGV91nA,Blueberry slush.,0,drink
262,262,j9jWvZAT87p5fvrxhT468A,ZcqnDWMc3Sj_6bbq6WZNXw,Pina colada,0,drink
263,263,orntZXfHTEvwUWNH3d32qQ,soSelTAByp9n4vMIOswDVQ,wild colada and guava mojito,0,drink
264,264,LMfwW6I1tyVgzzeJZtZ0tQ,qeuJgUdcmL5yAweOsMm6rA,,0,drink
265,265,WrcVbBsXjFe6B5KVvi7JlQ,EH5soJB_QC5QVFHtKahT8Q,A cocktail served with sherbet?! I'll take it!,0,drink
266,266,HXsGamnShfQ6qjAiJjo-qw,RW2f2G-u4hxJaTMrmtMUHA,,0,drink
267,267,Tak3Z5QqnAu3RmcLyY2qUg,kSSfKS_EMbKFAwGMQXJQDg,Fun times with my friendzies,0,drink
268,268,OmzhDisvJI-3bzRvSr_QjQ,24VAjD2pvFPJw5puUx2khA,Dirty Martini,0,drink
269,269,rhl8T-O7nCf9Y_Z3xNrYMA,Svxkliw-2cfHifMK8EvkIQ,Loved their chilled martini glasses!  #sapphiregimlet,0,drink
270,270,YmzHB1J1J7ROVTvm1tA58Q,LBpKl-sl0Qe18oAdoiDaCQ,Fresh taro milk tea!,0,drink
271,271,pnSyDspzRGdBVLnY_YnvVw,QQFllHR5Vtf4pydM44uCzQ,"Chocolate bars\, tumbled and gifts!",0,drink
272,272,PmcWq_uA5EX6oikrO2dFDA,0UY6UXEedB2_M7vK6pYISQ,Beestinger-5$ and star berry lemon scone-$2.50,0,drink
273,273,ijZYBGHClyF2uNwkhTJ3YA,PJkSyf0QLzpNXbENtLMcQA,Spicy caesar,0,drink
274,274,WlLW9ZVMLIscyxuGxas9AQ,EA10YCkaxzRoCEOB38xv1Q,Capuccino,0,drink
275,275,ypmgDmZlgsBHP3MbOOxVRQ,wl45Bg9eIl5XpFoDt48dcg,,0,drink
276,276,jC9onrYVszdLPP2eYpldYQ,O8twJRCKg6lmVxZhzSpuQQ,Rose Royce,0,drink
277,277,PJUHZDMIAH8E-3kFRAJz_g,f2tTzO54v9FNUZaGbIXJFQ,,0,drink
278,278,9cLVArS6GE57IcALVDd9OA,Ef-9J6ToOcrAJ6tL0Pn_HA,,0,drink
279,279,IzipAmOKSkKyfWcu2pL-sg,NnaE4IKlc6XdYOUu4IOV5w,Hot chocolate,0,drink
280,280,CJDhwgGoPQTyM_Ek6V3LXA,48UX4Sx-4Nc-uFhVKw7ZrA,,0,drink
281,281,q_sCWvbwgRrsc6U6ouQVXw,JIm8jzuOaGDltHZ2rpFaew,,0,drink
282,282,vu77bFkIcrCmCFpTdZBSDw,wzf9BHZsQHF6GvIjbwLmiw,Pink paradise tea with lychee boba,0,drink
283,283,wQfaVe_gILKoIRZtswGY5Q,eMwR5RTJlrfC-12Lyuu5fw,Caramel ice cream,0,drink
284,284,9gtrA_TGgHV_swDqSp_KDQ,On-VNro1Ba1dnoNLmwwyGA,Having tea,0,drink
285,285,ir-73P4oJJ4nI3rAw3n2Nw,NaDRfdUiZ1oVuH9gTMZiFg,Large Taro Slush with bubble,0,drink
286,286,emhnnHx4fbxzrpYWfiqEwA,l1xHKh_MKYzDDaq3XOm8Wg,Strawberry Italian soda,0,drink
287,287,1Bh8dWQjgcUqzD2l0nDCYg,qUD8Oopa9pUTPVudH1IABQ,,0,drink
288,288,jeQtV-zhHkyQL1ZXw2fG_w,6GnCv4YXEvirUy7ZQnyYoQ,,0,drink
289,289,opc_OReh_kIl4jzIjyGZcQ,l3_zdbgLwa5c17m5f37Z6Q,"Fine wine \,\,",0,drink
290,290,JMegYMNoXMQu4iZfsORJHQ,688G3kDT5gdTr-koUnvQ9Q,English breakfast tea,0,drink
291,291,o0J0ajAkJjpVi7cT-owMlA,EupAgoJDAQr1EDUklN3Vpw,,0,drink
292,292,4WID-Mk_1W_hYECMowzQLw,AZOTSa2_-g4xEKHRL9SHrA,,0,drink
293,293,D69G8ybD2ivwzRysubtIbA,ty0YqxuNhMUr8vhIT9j4Hw,,0,drink
294,294,K8MEukqBX7fjWcN1FL5PmA,CEIx83KrHgFmp8PJYNzCmQ,Beautiful latte!,0,drink
295,295,4uZaTy8r88ao8gTScE_hLA,HlcPuY7eMTtuGO_cq10LrQ,Tropical twister,0,drink
296,296,p_tx0LlfCW93RRQwRlzOHA,xI2yi8mHhVUzzUXknlUUpA,Large almond milk tea with nata jelly and no ice,0,drink
297,297,9NrtHyExsmdG0PMktD3MMA,vWTXK1oFwqvuFMD3NwWX_w,Barrel aged old fashion plus the Blanche,0,drink
298,298,ektz5EU8V88ZIljzm-lLOQ,VPaykN6T3lY3U1Hlxf1ZMQ,Spicy Cat Bloody Mary,0,drink
299,299,ygoBFqGxE9g4Mp0W_1XFWA,zIkPUeZST3h9Mq8mkyay-A,Peach & Blueberry Smoothie,0,drink
300,300,wW_M43XZnDr9pWoPsxVwIw,-z8D7z4o1VXEJtxJTcH1fQ,,0,drink
301,301,gS_55rFYFBpCRTp5rbZn8A,BaRLUFHxtam71Sh-YFOMOg,Coconut Soup (Decent),0,drink
302,302,vgQWx9fBJmC9W52jGsohkw,AJVUTa5GkoDFulhmyvhoZQ,Orange Blossom Mimosa,0,drink
303,303,dg5gRcS2ULQVliS-RMAdyQ,poswq7BdLM9Iryd9palDVQ,Mint tea. Love the big pot.,0,drink
304,304,jNhVnudWe3Uk-PpUc4kIQw,3ZU5wEGzsVxmc-htldIJ7w,,0,drink
305,305,m3ukYaCpa3ZPpVxWOCa-Iw,tkkuRDKRJXS0oZ5DlrmVng,,0,drink
306,306,XCo_tv9Bk5ep-8VKR9ueGg,kqZa61d6WUJ717Enm5t9ow,Blue Agave Margaritas! Yummy!,0,drink
307,307,AjK9R1-rrVfgubc_MDAu-Q,fz6MovvNwe-6Vp9quXgF0w,First stop on brewcycle.,0,drink
308,308,r3rk-ddHOecWwO4FGbjUCw,fvMVWQgNQUkano_ikxtE3w,Stocked up for the week!,0,drink
309,309,JZlSa7sXlGHs57Bc33NlEQ,nfOXmVIXkCwsT_0uu670Yw,,0,drink
310,310,XR8UKmEWuco_W4fAu0kNoA,nJx3CI1grAFz1m9DO4CN-g,Decor,0,drink
311,311,P3xh5xP5bHU7iMk_6K676Q,L4sQMjGzK7eUoTlmGn2kNA,Mimosa pitcher,0,drink
312,312,di_kaCK99obttcqBWp55_Q,-iVKx5CeFQlDy3PgfSpHpA,,0,drink
313,313,HlSlFGsqE-iYZ9Qn251DmQ,D4OfLaGT7sA5-N6J09L6UQ,,0,drink
314,314,s5-NMi97xry6bRoFhO40dQ,FJo2jznp56MU_IdDcX038A,Free old jubilation!,0,drink
315,315,FbAJFWDh-WVYCjvBVIy-6g,1UJTmga1Yic89SMYEAU-Kw,Happy,0,drink
316,316,jqCSCuzv57Ky5qyJ8KRSZA,KbztSUro1H33ENyFKgk2pg,Spicy Bloody Mary,0,drink
317,317,9HhPERNBQC_2Ream51tDKg,NFYJzOuYIACdqHA0oONKvA,Keep it classy,0,drink
318,318,rhoqG88AipgNTHXirNxHAg,kAuC2QwgClVz3HX_tbJURg,Pain killer,0,drink
319,319,TwoIF6Ioc_WuLZCvW0lhnA,VImbIWfxODVsiRHebSQePw,,0,drink
320,320,tiEFTutuv6s1Nf2BItEB2A,du-WNCayGTDVucOS0uD-ng,,0,drink
321,321,1rSwv7MMAOo7U_e21U8LwQ,DIpQItt1UW9oxvM73ROJ0Q,,0,drink
322,322,nbpcIIincWGs69KkaVnidg,6GnCv4YXEvirUy7ZQnyYoQ,Margarita and Sangria. Yum!,0,drink
323,323,JUMLo0UXhc6QObU4oDYWqw,QPUpS_mOaK_HBX1WAXuLjQ,Double jack n Coke,0,drink
324,324,I3TnGxjTLGVqcC-QXfr_HQ,5dyV8kOlkAr9m4zS7nMsqg,Smoked butterscotch latte with almond milk,0,drink
325,325,mUaAoXEEhQMfP7aSSpCUfA,LF0EuyDA4-rhb6s36q0wsQ,,0,drink
326,326,ov97Fvn8vmRFS0UN-qkaGA,edlA6hSakvNxRZQFbuf-Iw,,0,drink
327,327,J7IxJ2TAmNZpHfsTxlQuBg,hbqAW0QZDV6XRxJJfOVTzw,Chocoloate mousse,0,drink
328,328,-1i5t8CzSoKEzd3OdIDfaw,B4XkgJtpYLH5fB2fDX5oIQ,"Xi Shi Lounge offers live music seven days a week\, from 5-7pm.",0,drink
329,329,tuy8pRf1YAwC-LFv0DNdXw,dBtDgT5-nLJn76Bd_mHyxA,,0,drink
330,330,DShQFBUEn5mu3_K4ds3PJg,bExSibVFQPQdq3-xGyIEqw,Rum horchata and horchata,0,drink
331,331,_5A7e1eGjHQyrcsAny7Rlg,U-i6cq-yFRVJC4pIKSLX9Q,,0,drink
332,332,nILor1S94vSTjj_66ldLyg,LCuqEMs-2MiR7ilr66o_Kw,New Belgium glutiny,0,drink
333,333,i7ul8vHgUqRMEHEIHPUbjQ,nDr6VgO_4N6N_XvAkMYFwA,Bar area,0,drink
334,334,m9WxaJqLqS2D-6He92I6ZA,8oUah0lL7tJlEzdvHj7pQw,Espresso,0,drink
335,335,QilUckgJ_LwQrwTeLHN8EQ,-i20Yl0MTUr-i1N-58-JJA,Drink menu,0,drink
336,336,rbfh7o8W2jokPkcXw3oGJA,uD_LaM2PKtTtvazSm420Aw,Jungle juice smoothie,0,drink
337,337,OjzhO_5RrvE3uAlH-ZyQ6g,xsFTI638RDYkcr7vxccL9Q,,0,drink
338,338,-Id2XRmX8OLFRdx7BVrsFw,PTjBZZKcB71S4EzsTHSIrg,,0,drink
339,339,SREv_bOMeU8t6r12tY0gww,NHQEgcRpFdbPgwKKmuQs3A,Red Dragon Fruit and Passionfruit Tea,0,drink
340,340,hpUp61EfPejfNVtBfBUU_w,u80apN8O4oRGxtLpmBkQzg,Chris and his rad beard.,0,drink
341,341,QGemIIQyL9mw3vYqQxawBg,-4ofMtrD7pSpZIX5pnDkig,Hot chocolate and Christmas lights!,0,drink
342,342,CNl7NHU1iIeaw09V2Q1mDw,PXDwg6vXCzmpqnht6qmAnw,Decoración en North Italia,0,drink
343,343,_OpLcXpogAUm0QRi6pduOA,2v0-gBcXethuNFT6rMGiRw,Best Bloody Mary around!,0,drink
344,344,jkFnsJplxj3UlRqgfJhZ3Q,zuMWLQcuuw2uXfafWiX3Rw,,0,drink
345,345,f1aBvkxnt-u8B7_qGZQ5FA,XWFjKtRGZ9khRGtGg2ZvaA,MEXICAN Firing Squad,0,drink
346,346,kqz9D9vjaHXCxCl9_OgPrA,6azTiG8g13F_nu89ZT1kdw,,0,drink
347,347,j6hmQTLj4ONRdJ9SOI16FA,nryKt0sfhp9sQmRsmqTRVA,,0,drink
348,348,Ryki7Sa_Se7KSXfN4bAouQ,CfzcG3ln3ydFUUGZWzOmvg,"A bit run down\, even for a hookah lounge",0,drink
349,349,9b4ma5Z7_kLFUyc_JX75MA,NasdUZPQfRmlC_oY23jx0Q,Melon Chelada,0,drink
350,350,nvNObf_xgjBDEgYtdHBRMg,IVNlge2z7igHn6nXMTEsCg,Crystalweizen with a vegi slice in tow.,0,drink
351,351,tuj9qqgSteHA-PIgwSPr0w,D4-n7V1BqYLTogPE2g-CJw,Many different bitters flavors!,0,drink
352,352,7zYluzJ1_0PteE18h-bcxg,sDaallW8MfssNM9YELedeA,Front door entrance display,0,drink
353,353,D-AzcLhMQdtdelMtiQrnKg,WPSA-EVhljgxNGVHkCFr-A,Coffee black....,0,drink
354,354,po5QhRLvgqWYz4gLQE5KzQ,jFW8GmhX95XHvQZPUKJR2g,Cliff Dweller and Jedi Mind Trick,0,drink
355,355,LOJ6OWrUo80qFOvXeoStWQ,Yo8ntVA6NqZox2uShcHFIg,Crate serving,0,drink
356,356,UxDdT_k--auoithVPojKQQ,rCsHU8yXlV3KipFYxdYCIw,Chai Latte,0,drink
357,357,2wP1ONFTmdLU0CHeLt7L6A,z8Ll85vU-pEELbqbb7K-9w,Italian sauces,0,drink
358,358,tG08ujsCv5djvfs5RZg3PA,85b1cJytOR0XB8wrBVHKGA,Cup O' tea,0,drink
359,359,KGrmBBDSQXnm0g1qPXgP2A,HpiE8X3s8xRRRihjp7_IMA,,0,drink
360,360,JHNCq6SjiaGTmzKSppMXLg,ZmPEW8tglil6AGUtm2Svmw,Love the jalapeño margarita!!!,0,drink
361,361,DOf1cVdfiQw6OlXr-WDFBA,1xfow9P4nJI8GI36GJmrHg,Menu,0,drink
362,362,VlWprqHjpxYU-LsOZPnJgw,2qqzP3AiKuz3Fn3ao1_onA,,0,drink
363,363,coawucev-iIxBs2Hsb92kQ,XcVnvTNnPCrnjYL-Ls4PkA,avo & berries,0,drink
364,364,FNlo03OgX628n6yA1j0_YA,tGmwXizLzUWFVIp5xLxrZA,Water,0,drink
365,365,jIlASenza4EskCMa3e85-w,pyvXH-U9JTQfq2wTQ4IsNQ,,0,drink
366,366,NhGGVIlMehvNmjPUz-orNA,2BUVI5W6BMCVsBOPZCp3JQ,$10 for 10 samples,0,drink
367,367,P71CMY2yJPU6RP0we1x5Aw,0hfi66KuHSWjk39tpRZr3w,Our cocktails are mixed to perfection!,0,drink
368,368,iVWaG7wcKRVTSJhtVdQBKw,x47q7RSx2rnxQbPxLUACSQ,,0,drink
369,369,iOBbX3IuVYX3Uyw7--LVqg,7bq2nCYCPuvI5o2GCFRAeg,"Same beer\, same price. Advantage: the regulars.",0,drink
370,370,lnQW4IbU_f8mkTpep96cCg,bAQrzuHzAugjaTxq6qwwKw,"Empanadas\,  yucca fries and coffee of course.",0,drink
371,371,xIMdQ95YBCcGxvINeaCySQ,jKO4Og6ucdX2-YCTKQVYjg,Sangria,0,drink
372,372,POlNpuj8VnEtDxmzKfSahg,-bOmRRhtdCiRzhPGEV63xw,Chai latte,0,drink
373,373,SCEtcCeaJQNoEJAZO00e1g,ods77_L7AjlkvGqR79ndzQ,,0,drink
374,374,1l3BjSmGbXqyKDRSTztkIQ,AKy2zm65mK5bti9kOCNVBA,One of Jason's creations with blackberries,0,drink
375,375,wHmk5HwYZaHeBV61f0cf7A,cFWsXVVv2OzhLhZPYO-oOA,Old gods and the new,0,drink
376,376,p3kRSqxJ9T6Y2QjVQbETuA,oiaQl8k9aouRa-UfoHhA-g,Cortado,0,drink
377,377,NCNYM3AzNR79sNCce37YAA,SFqFFIA4Ks2oHfgEANoRlw,,0,drink
378,378,PCVZLLAJ9MA6E_1QT4FZmw,7Ya_xXSaTQjDkC3ruaNmeA,,0,drink
379,379,FNxP3SJw9yIfUMeraN1TSw,Ug6ngfzLT_cPzSttve1OzQ,"Peak organic brewing company\, nut brown ale - really good",0,drink
380,380,mRJa5-ufER0_h9PPH-PsAA,pHAakqk8I18VowKwzAz3Aw,basil spritzer,0,drink
381,381,Qo25Pyjvb0uoSCW_u5SCKw,mGsLTCJlmyaq3iDYiAPaPA,Woodblock mocha,0,drink
382,382,LZHG_PCiHPF_A07qZxKZFA,7PZKJbMakI_WSbgA-DJUHA,Light and refreshing beer flight,0,drink
383,383,u_pJRHL0K5lm6_QCw-Z2sg,QX74Vcfp35xevO2brc6_EA,Discounted Peroni promotion!,0,drink
384,384,Smrw3oYgUCLiXiqUK-VdWw,u51e3gychuqBYNqe2xG6_w,White Lie,0,drink
385,385,4vD2IL62oJ4rwgjSPPVmoQ,zt_Dy0aW6LLY_k2Uo-TxDw,Spicy margarita,0,drink
386,386,wXgLfv_W78FlRFAgq8i_Mg,OWRGEpfXSxYNpFDTNWCpVg,You want me..,0,drink
387,387,hRoi7IEfTq-M7hFFhzlIgw,62raTSIxd8RhbMkcnf6H8Q,Iced Coffee,0,drink
388,388,6OLmfQNnbEg4u7tG2wRrdg,XYuYMqRNNR7bbXpLOwiemw,"Smoke screen\, $5 cocktail\, very good!",0,drink
389,389,ME-14tLQPy2oHEGB4JLs5A,g4CP3kgH1jTtMn-joxPT0A,,0,drink
390,390,3VhJhrufeMoZ8iF7WFGc4g,KSK3S2ToeuxxHkyAO0qQZQ,,0,drink
391,391,BtED-lba36omVbOhIj43Qw,srnWhXVJvCn-5QqC01Iz0g,Skinny Peppermint Mocha,0,drink
392,392,8GJOazObQF2K50wUbSAMBA,5T0vKfIJWP1xTnxA7fJ17w,Their kolsh beer is a dream for lunch. Really easy to dring with a heavy sandwich.,0,drink
393,393,4de7oQG1FAt9VIsb1v85VQ,FchSThZC_-4vvjgWpA8wvg,12oz New Orleans iced coffee,0,drink
394,394,rg6xdyht6nnbMOiGZW65dw,_oNXZVqInK7Df847UyK8vw,Mimosa Flights,0,drink
395,395,kB5XFFHp0nS_BYR2FKUVYQ,N7Crq3DytuvUQ2OyX2YRmQ,Scotch flight!,0,drink
396,396,pqf-E5o6US8r0Xa0_0yxeQ,rVcetAIQ8Eh0bplKnsNRAQ,Sangria,0,drink
397,397,YM7rEEgLW37_uvsLRNf5ww,PqdSkcG_kN4OtaFaiRWU_Q,,0,drink
398,398,0Gzdgzf5GzmlG9nWz6gUBQ,fSBvBMXoCuid1yxufx1KKQ,,0,drink
399,399,YoYbc-GY0ZI3yXzteM-XiQ,tEwgbdl99g-yw4eSYUvCug,,0,drink
400,400,UxHqqbzkde0K6ucyb0dDqw,B2N7yboMUqgA8u1rkDiiRw,,0,drink
401,401,TFAbDeZUw5FlEOqB1NnAvg,sUGx4txCbV2muiOKwdzE2w,$9 basic beach spicey margarita?,0,drink
402,402,_zL-EyIAJ4dUSvlUrIyJHw,STNf87wH--aqR1bnP8bymQ,,0,drink
403,403,oi9AGHtAIsq-q-7D5f-h1A,zCyms78zBGARH6z_IhZQGg,,0,drink
404,404,WwOyKoNYWqtBWikRVJ3QSw,rCsHU8yXlV3KipFYxdYCIw,,0,drink
405,405,KE_BZrw6HxXserfBAC2FgQ,G7iw9QSWBMyB05yvq-xs4Q,,0,drink
406,406,1coPBkR3oyqteFIs_HaIjg,DXho4NyanHYoI84uev9Omw,Hot Passion,0,drink
407,407,7sFzgkFk485FrhhkOjU6_w,2EQxQ137Ts6J3QAdXwAM5A,Beer and soccer,0,drink
408,408,85pLdYGlbygdi6sbKPUp7Q,EF-vAmXMUkvmzQXCEZZLXA,Hot lemon tea~,0,drink
409,409,SoOSNimPRw1MdS8n8njQtg,Yss9L6ue_yPfZj_X4JXjsg,The Spinach Slam,0,drink
410,410,Ee4_ylOrTMSFtti9HG4YMQ,rK-fgI2_-x0T4lxwF9L4Ww,O'Hara's,0,drink
411,411,N1QRz95Pdwc2N02shUbpew,zM98ZSIJyuBQabyYornLpw,Mmm drinks are good too! Happy hour,0,drink
412,412,UcTEo_08Yq63Zgi9QSCh-A,5oed6H5F8qZxNzELq_1e1w,Sweet Tea aka Watered down Arnold Palmer,0,drink
413,413,CK9evSqSR4OdVJ3tjYOZ2A,STNf87wH--aqR1bnP8bymQ,Chocolate float,0,drink
414,414,TxkHFJUk4QP3jx9tLLtHxQ,r1VBBIelTdjwtqE4pKwghA,,0,drink
415,415,uWPsf5gKo2f1ZgVUUFfWpQ,1vgcNcfT6_ZB50I2tICWoA,,0,drink
416,416,TmhV_BziZ6-mNFQNYJEyqA,jISD9TeLpnWOwVxAUafaJA,Mango Mojito made by Matt. Tastes great! The mango is on point.,0,drink
417,417,_WW_acX7XQvZk61elNUseg,___hbe5ImPnPUwCKFgrCIg,,0,drink
418,418,9njegN90cS9mPoqBVvAZmQ,gQjjITQHLhpn6VN99q8BsQ,A heart of Chai.,0,drink
419,419,wn84sfyYauELqB0Lm9N8qw,EEYN68zCpzOtV_GLr-KlCg,Drinks,0,drink
420,420,entJ2BcpVkBJGwlf-XuJvw,muYS4CcXiKIIwWGkOeVjAQ,,0,drink
421,421,uOUT6ayt_pFELUInSOgqSw,yWsHawhAIt1rINn4U8s3kQ,,0,drink
422,422,OjgA88GbsA8WJ89s97qhaA,qYANgZTvhdkarq8n1m68bg,,0,drink
423,423,ksdH-FHVfQF9Wn098xRMxA,V1Z-aQhUFf-cYazoIm6Abg,Incredible blooming Jasmine tea!,0,drink
424,424,KpQK_X3B7SXeD5SgFi-mMw,a_uX_ffrbXsWgUpD5pjW7g,Rose Sangria,0,drink
425,425,xzLKiMMeo6agyxV-j9F5kg,nIS4O-TwLYkA_P1Cu0SfhA,,0,drink
426,426,lg8cbxr2pvVLpmf6FjrYdA,UwmIFyQQfGA6zO8qQAjMvA,Milk Tea,0,drink
427,427,EyDSUae6OAHv3eCdAybx2g,Qb9cp70aBi9XosT9Pm097w,Ethiopian Beer!,0,drink
428,428,oSBoZPaUWk7vg7-QMhjVZA,9fcN6YIzQnXLJ_CvuWHdhA,Great tasting cider at Avid!,0,drink
429,429,RXZTht_t7n4VOtLbdoBl1w,NMAGvL68fzL9CeSg-5990Q,Simple mug of decaf. Like the kitschy logo,0,drink
430,430,45U52piM5HaP8kQvGuZsrQ,VPqWLp9kMiZEbctCebIZUA,,0,drink
431,431,z2Rd9jMUEHRsMplvEMAojg,bCcEVbCMLDBBCD3-CAE91g,Iced macha misto,0,drink
432,432,ntQuqpfAQ2-t5G1oyWupWA,0junHGPIoDR-S7EbTSEFBg,Les Vins des Chefs de France - Orange Slush,0,drink
433,433,ADoEVhKJnXE0rRuH9_3OLw,i7cf9LWKMyYHq6LwnldBFA,,0,drink
434,434,xJ3XTjo9Z6VbUtDwuJUyvw,kj2t3qqASuStYoGMPkibhA,Not happy.,0,drink
435,435,-YwAD6ShnVbQ1yCg16sq6w,vEHHer-a_WkmEoYNDt8RvA,,0,drink
436,436,gPqKXi7sYiVS5ueHPXLj2w,5WNLLh3WZ4JJ2p4dOuLLAA,Camp Counselor cocktail,0,drink
437,437,hn5PBkjwXo_WDyCLVje68w,IpmRfMAuE2gZgkyx8aUnyw,Great Margarita with 2 tables in the background.,0,drink
438,438,UD0BeDI1F-K7_gBl6Ni1cw,xdVV2mpHXdyLP7dahgNqOQ,,0,drink
439,439,XJ01_KhYCP3QockM_aZwkQ,L2aYrn1XgZi4rpf9248wWg,Aloe rose,0,drink
440,440,h8pg9U3G6y_fmtZDkv1b1A,opnKdxuzV_BENbfToxVF3Q,Drinkware,0,drink
441,441,KT8rt0AkURypgEiNP6lRpQ,48K1sznzVz7Oh-TZUVBQ5Q,,0,drink
